score,lg_sf_pred,lg_sf_heur,lg_sf_real
# threads = 40
# n = 50
# lgT = 40
# fft = 16
# satrat = 0.9
# radius = 1.18
# q = 3329
# doubledb = False
# exptime = False
# v = False
# N = 1768
# walltime = 410.787
# cputime = 9.274
# saturation radius = 1.18
207.048,-33.366,-39.135,-33.093
207.147,-33.377,-39.169,-33.105
207.160,-33.378,-39.174,-33.117
207.171,-33.380,-39.178,-33.130
207.200,-33.383,-39.188,-33.142
207.351,-33.399,-39.240,-33.155
207.422,-33.407,-39.264,-33.167
207.455,-33.411,-39.276,-33.180
207.464,-33.412,-39.279,-33.193
207.488,-33.414,-39.287,-33.206
207.568,-33.423,-39.315,-33.219
207.721,-33.440,-39.367,-33.232
207.793,-33.447,-39.392,-33.245
207.850,-33.454,-39.412,-33.259
208.095,-33.480,-39.497,-33.272
208.123,-33.483,-39.507,-33.286
208.178,-33.489,-39.526,-33.300
208.401,-33.513,-39.603,-33.313
208.534,-33.527,-39.649,-33.328
208.562,-33.530,-39.659,-33.342
208.622,-33.537,-39.680,-33.356
208.832,-33.559,-39.752,-33.371
208.913,-33.567,-39.780,-33.385
209.215,-33.599,-39.886,-33.400
209.217,-33.600,-39.886,-33.415
209.335,-33.612,-39.927,-33.430
209.512,-33.631,-39.989,-33.445
209.584,-33.638,-40.014,-33.461
209.681,-33.648,-40.048,-33.476
209.904,-33.671,-40.126,-33.492
210.237,-33.706,-40.242,-33.508
210.986,-33.783,-40.505,-33.524
211.418,-33.827,-40.656,-33.541
211.524,-33.837,-40.694,-33.557
211.696,-33.855,-40.754,-33.574
211.788,-33.864,-40.786,-33.591
212.038,-33.889,-40.875,-33.608
212.048,-33.890,-40.878,-33.625
212.155,-33.901,-40.916,-33.642
212.214,-33.907,-40.937,-33.660
212.879,-33.973,-41.172,-33.678
212.899,-33.975,-41.179,-33.696
213.046,-33.989,-41.231,-33.715
213.066,-33.991,-41.238,-33.733
213.281,-34.013,-41.314,-33.752
213.309,-34.015,-41.324,-33.771
213.375,-34.022,-41.348,-33.791
213.593,-34.043,-41.425,-33.810
213.608,-34.045,-41.430,-33.830
213.637,-34.048,-41.441,-33.850
213.848,-34.068,-41.516,-33.871
214.190,-34.102,-41.637,-33.891
214.228,-34.105,-41.651,-33.913
214.427,-34.125,-41.722,-33.934
214.789,-34.160,-41.851,-33.956
214.871,-34.168,-41.880,-33.978
214.913,-34.172,-41.895,-34.000
214.930,-34.173,-41.901,-34.023
215.183,-34.198,-41.992,-34.046
215.280,-34.207,-42.026,-34.069
215.797,-34.256,-42.211,-34.093
215.843,-34.261,-42.228,-34.117
215.875,-34.264,-42.240,-34.142
215.956,-34.272,-42.269,-34.167
216.355,-34.310,-42.412,-34.193
216.548,-34.328,-42.481,-34.219
216.669,-34.339,-42.525,-34.245
216.836,-34.355,-42.585,-34.272
216.899,-34.361,-42.608,-34.300
217.544,-34.422,-42.840,-34.328
217.874,-34.453,-42.960,-34.356
217.981,-34.463,-42.999,-34.385
218.187,-34.482,-43.073,-34.415
219.003,-34.558,-43.369,-34.445
220.105,-34.659,-43.771,-34.476
220.241,-34.672,-43.821,-34.508
221.124,-34.752,-44.145,-34.541
221.155,-34.755,-44.156,-34.574
221.221,-34.761,-44.180,-34.608
221.469,-34.784,-44.271,-34.642
221.978,-34.830,-44.459,-34.678
222.154,-34.846,-44.524,-34.715
222.412,-34.869,-44.619,-34.752
222.618,-34.888,-44.695,-34.791
222.729,-34.898,-44.736,-34.830
222.952,-34.918,-44.818,-34.871
223.116,-34.932,-44.879,-34.913
224.586,-35.064,-45.426,-34.956
224.590,-35.064,-45.427,-35.000
225.826,-35.174,-45.889,-35.046
225.852,-35.176,-45.899,-35.093
225.954,-35.185,-45.937,-35.142
226.188,-35.206,-46.025,-35.193
226.259,-35.212,-46.051,-35.245
227.244,-35.298,-46.422,-35.300
228.075,-35.371,-46.736,-35.356
228.537,-35.411,-46.911,-35.415
228.825,-35.437,-47.020,-35.476
229.955,-35.535,-47.450,-35.541
230.111,-35.548,-47.509,-35.608
230.299,-35.564,-47.581,-35.678
231.125,-35.635,-47.897,-35.752
231.692,-35.684,-48.115,-35.830
231.982,-35.709,-48.226,-35.913
232.052,-35.715,-48.253,-36.000
232.339,-35.740,-48.364,-36.093
232.702,-35.771,-48.504,-36.193
232.944,-35.791,-48.597,-36.300
235.623,-36.019,-49.637,-36.415
236.898,-36.126,-50.137,-36.541
237.628,-36.187,-50.423,-36.678
242.879,-36.623,-52.513,-36.830
243.341,-36.661,-52.699,-37.000
245.434,-36.832,-53.546,-37.193
251.205,-37.297,-55.917,-37.415
251.872,-37.350,-56.195,-37.678
256.233,-37.696,-58.027,-38.000
256.659,-37.729,-58.208,-38.415
265.416,-38.409,-61.985,-39.000
267.779,-38.589,-63.026,-40.000
