score,lg_sf_pred,lg_sf_heur,lg_sf_real
1430.000,-5.343,-5.635,-5.626
1440.000,-5.392,-5.685,-5.676
1450.000,-5.441,-5.735,-5.727
1460.000,-5.490,-5.786,-5.777
1470.000,-5.539,-5.837,-5.828
1480.000,-5.589,-5.888,-5.879
1490.000,-5.639,-5.940,-5.930
1500.000,-5.689,-5.992,-5.982
1510.000,-5.739,-6.044,-6.034
1520.000,-5.790,-6.096,-6.086
1530.000,-5.841,-6.148,-6.138
1540.000,-5.892,-6.201,-6.191
1550.000,-5.944,-6.254,-6.244
1560.000,-5.995,-6.308,-6.297
1570.000,-6.047,-6.361,-6.351
1580.000,-6.100,-6.415,-6.404
1590.000,-6.152,-6.469,-6.458
1600.000,-6.205,-6.524,-6.513
1610.000,-6.258,-6.579,-6.567
1620.000,-6.312,-6.634,-6.622
1630.000,-6.365,-6.689,-6.677
1640.000,-6.419,-6.744,-6.732
1650.000,-6.473,-6.800,-6.788
1660.000,-6.528,-6.856,-6.844
1670.000,-6.582,-6.912,-6.900
1680.000,-6.637,-6.969,-6.956
1690.000,-6.692,-7.026,-7.013
1700.000,-6.748,-7.083,-7.070
1710.000,-6.804,-7.140,-7.127
1720.000,-6.860,-7.198,-7.184
1730.000,-6.916,-7.256,-7.242
1740.000,-6.973,-7.314,-7.300
1750.000,-7.029,-7.373,-7.358
1760.000,-7.086,-7.431,-7.417
1770.000,-7.144,-7.490,-7.475
1780.000,-7.201,-7.550,-7.534
1790.000,-7.259,-7.609,-7.594
1800.000,-7.317,-7.669,-7.653
1810.000,-7.376,-7.729,-7.713
1820.000,-7.435,-7.789,-7.773
1830.000,-7.494,-7.850,-7.834
1840.000,-7.553,-7.911,-7.894
1850.000,-7.612,-7.972,-7.955
1860.000,-7.672,-8.034,-8.016
1870.000,-7.732,-8.095,-8.078
1880.000,-7.793,-8.157,-8.140
1890.000,-7.853,-8.220,-8.202
1900.000,-7.914,-8.282,-8.264
1910.000,-7.975,-8.345,-8.326
1920.000,-8.037,-8.408,-8.389
1930.000,-8.098,-8.471,-8.452
1940.000,-8.160,-8.535,-8.516
1950.000,-8.222,-8.599,-8.579
1960.000,-8.285,-8.663,-8.643
1970.000,-8.348,-8.728,-8.707
1980.000,-8.411,-8.792,-8.772
1990.000,-8.474,-8.857,-8.836
2000.000,-8.538,-8.923,-8.901
2010.000,-8.602,-8.988,-8.967
2020.000,-8.666,-9.054,-9.032
2030.000,-8.730,-9.120,-9.098
2040.000,-8.795,-9.187,-9.164
2050.000,-8.860,-9.253,-9.230
2060.000,-8.925,-9.320,-9.297
2070.000,-8.991,-9.387,-9.364
2080.000,-9.056,-9.455,-9.431
2090.000,-9.122,-9.523,-9.498
2100.000,-9.189,-9.591,-9.566
2110.000,-9.255,-9.659,-9.634
2120.000,-9.322,-9.728,-9.702
2130.000,-9.389,-9.796,-9.771
2140.000,-9.457,-9.866,-9.840
2150.000,-9.525,-9.935,-9.909
2160.000,-9.593,-10.005,-9.978
2170.000,-9.661,-10.075,-10.048
2180.000,-9.729,-10.145,-10.118
2190.000,-9.798,-10.215,-10.188
2200.000,-9.867,-10.286,-10.258
2210.000,-9.937,-10.357,-10.329
2220.000,-10.006,-10.429,-10.400
2230.000,-10.076,-10.500,-10.471
2240.000,-10.146,-10.572,-10.543
2250.000,-10.217,-10.644,-10.614
2260.000,-10.287,-10.717,-10.686
2270.000,-10.359,-10.790,-10.759
2280.000,-10.430,-10.863,-10.831
2290.000,-10.501,-10.936,-10.904
2300.000,-10.573,-11.009,-10.978
2310.000,-10.645,-11.083,-11.051
2320.000,-10.718,-11.157,-11.125
2330.000,-10.790,-11.232,-11.199
2340.000,-10.863,-11.307,-11.273
2350.000,-10.937,-11.382,-11.348
2360.000,-11.010,-11.457,-11.422
2370.000,-11.084,-11.532,-11.497
2380.000,-11.158,-11.608,-11.573
2390.000,-11.232,-11.684,-11.648
2400.000,-11.307,-11.761,-11.724
2410.000,-11.382,-11.837,-11.801
2420.000,-11.457,-11.914,-11.877
2430.000,-11.532,-11.991,-11.954
2440.000,-11.608,-12.069,-12.031
2450.000,-11.684,-12.147,-12.108
2460.000,-11.760,-12.225,-12.186
2470.000,-11.837,-12.303,-12.263
2480.000,-11.914,-12.382,-12.342
2490.000,-11.991,-12.460,-12.420
2500.000,-12.068,-12.540,-12.498
2510.000,-12.146,-12.619,-12.577
2520.000,-12.224,-12.699,-12.657
2530.000,-12.302,-12.779,-12.736
2540.000,-12.381,-12.859,-12.816
2550.000,-12.460,-12.940,-12.896
2560.000,-12.539,-13.021,-12.976
2570.000,-12.618,-13.102,-13.057
2580.000,-12.698,-13.183,-13.138
2590.000,-12.778,-13.265,-13.219
2600.000,-12.858,-13.347,-13.300
2610.000,-12.938,-13.429,-13.382
2620.000,-13.019,-13.512,-13.464
2630.000,-13.100,-13.594,-13.546
2640.000,-13.181,-13.677,-13.629
2650.000,-13.263,-13.761,-13.712
2660.000,-13.345,-13.845,-13.795
2670.000,-13.427,-13.928,-13.878
2680.000,-13.509,-14.013,-13.962
2690.000,-13.592,-14.097,-14.046
2700.000,-13.675,-14.182,-14.130
2710.000,-13.758,-14.267,-14.214
2720.000,-13.842,-14.352,-14.299
2730.000,-13.926,-14.438,-14.384
2740.000,-14.010,-14.524,-14.469
2750.000,-14.094,-14.610,-14.555
2760.000,-14.179,-14.697,-14.641
2770.000,-14.264,-14.783,-14.727
2780.000,-14.349,-14.871,-14.813
2790.000,-14.435,-14.958,-14.900
2800.000,-14.520,-15.045,-14.987
2810.000,-14.606,-15.133,-15.074
2820.000,-14.693,-15.222,-15.161
2830.000,-14.779,-15.310,-15.249
2840.000,-14.866,-15.399,-15.337
2850.000,-14.954,-15.488,-15.425
2860.000,-15.041,-15.577,-15.514
2870.000,-15.129,-15.667,-15.603
2880.000,-15.217,-15.757,-15.692
2890.000,-15.305,-15.847,-15.781
2900.000,-15.394,-15.937,-15.871
2910.000,-15.483,-16.028,-15.961
2920.000,-15.572,-16.119,-16.051
2930.000,-15.661,-16.210,-16.142
2940.000,-15.751,-16.302,-16.233
2950.000,-15.841,-16.394,-16.324
2960.000,-15.931,-16.486,-16.415
2970.000,-16.022,-16.578,-16.507
2980.000,-16.113,-16.671,-16.598
2990.000,-16.204,-16.764,-16.691
3000.000,-16.295,-16.857,-16.784
3010.000,-16.387,-16.951,-16.876
3020.000,-16.479,-17.045,-16.969
3030.000,-16.571,-17.139,-17.063
3040.000,-16.663,-17.233,-17.156
3050.000,-16.756,-17.328,-17.250
3060.000,-16.849,-17.423,-17.344
3070.000,-16.943,-17.518,-17.439
3080.000,-17.036,-17.614,-17.533
3090.000,-17.130,-17.710,-17.628
3100.000,-17.224,-17.806,-17.723
3110.000,-17.319,-17.902,-17.818
3120.000,-17.414,-17.999,-17.914
3130.000,-17.509,-18.096,-18.009
3140.000,-17.604,-18.193,-18.106
3150.000,-17.699,-18.291,-18.202
3160.000,-17.795,-18.389,-18.299
3170.000,-17.891,-18.487,-18.396
3180.000,-17.988,-18.585,-18.494
3190.000,-18.084,-18.684,-18.591
3200.000,-18.181,-18.783,-18.689
3210.000,-18.279,-18.882,-18.787
3220.000,-18.376,-18.982,-18.885
3230.000,-18.474,-19.082,-18.984
3240.000,-18.572,-19.182,-19.083
3250.000,-18.670,-19.282,-19.182
3260.000,-18.769,-19.383,-19.281
3270.000,-18.868,-19.484,-19.381
3280.000,-18.967,-19.585,-19.481
3290.000,-19.066,-19.687,-19.581
3300.000,-19.166,-19.789,-19.681
3310.000,-19.266,-19.891,-19.782
3320.000,-19.366,-19.993,-19.883
3330.000,-19.467,-20.096,-19.985
3340.000,-19.567,-20.199,-20.086
3350.000,-19.668,-20.302,-20.187
3360.000,-19.770,-20.406,-20.289
3370.000,-19.871,-20.510,-20.391
3380.000,-19.973,-20.614,-20.494
3390.000,-20.075,-20.718,-20.597
3400.000,-20.178,-20.823,-20.700
3410.000,-20.280,-20.928,-20.803
3420.000,-20.383,-21.033,-20.907
3430.000,-20.486,-21.139,-21.011
3440.000,-20.589,-21.245,-21.116
3450.000,-20.693,-21.351,-21.220
3460.000,-20.797,-21.458,-21.323
3470.000,-20.901,-21.564,-21.427
3480.000,-21.006,-21.671,-21.531
3490.000,-21.110,-21.779,-21.637
3500.000,-21.215,-21.886,-21.741
3510.000,-21.320,-21.994,-21.847
3520.000,-21.425,-22.102,-21.952
3530.000,-21.531,-22.211,-22.059
3540.000,-21.637,-22.319,-22.165
3550.000,-21.743,-22.428,-22.271
3560.000,-21.849,-22.538,-22.376
3570.000,-21.956,-22.647,-22.483
3580.000,-22.062,-22.757,-22.590
3590.000,-22.169,-22.867,-22.695
3600.000,-22.277,-22.978,-22.802
3610.000,-22.384,-23.089,-22.909
3620.000,-22.492,-23.200,-23.017
3630.000,-22.599,-23.311,-23.124
3640.000,-22.707,-23.423,-23.230
3650.000,-22.815,-23.534,-23.339
3660.000,-22.924,-23.647,-23.448
3670.000,-23.032,-23.759,-23.555
3680.000,-23.141,-23.872,-23.662
3690.000,-23.250,-23.985,-23.772
3700.000,-23.359,-24.098,-23.881
3710.000,-23.468,-24.212,-23.988
3720.000,-23.577,-24.326,-24.098
3730.000,-23.687,-24.440,-24.206
3740.000,-23.797,-24.555,-24.316
3750.000,-23.906,-24.669,-24.425
3760.000,-24.016,-24.784,-24.532
3770.000,-24.126,-24.900,-24.641
3780.000,-24.236,-25.015,-24.747
3790.000,-24.346,-25.131,-24.855
3800.000,-24.456,-25.248,-24.965
3810.000,-24.566,-25.364,-25.077
3820.000,-24.676,-25.481,-25.186
3830.000,-24.787,-25.598,-25.298
3840.000,-24.897,-25.715,-25.410
3850.000,-25.007,-25.833,-25.519
3860.000,-25.117,-25.951,-25.626
3870.000,-25.227,-26.069,-25.732
3880.000,-25.337,-26.188,-25.840
3890.000,-25.447,-26.307,-25.949
3900.000,-25.557,-26.426,-26.057
3910.000,-25.666,-26.545,-26.161
3920.000,-25.776,-26.665,-26.267
3930.000,-25.885,-26.785,-26.378
3940.000,-25.994,-26.905,-26.484
3950.000,-26.103,-27.026,-26.584
3960.000,-26.211,-27.146,-26.688
3970.000,-26.319,-27.267,-26.790
3980.000,-26.427,-27.389,-26.890
3990.000,-26.535,-27.511,-26.995
4000.000,-26.642,-27.633,-27.102
4010.000,-26.748,-27.755,-27.206
4020.000,-26.854,-27.877,-27.301
4030.000,-26.960,-28.000,-27.395
4040.000,-27.065,-28.124,-27.494
4050.000,-27.169,-28.247,-27.593
4060.000,-27.273,-28.371,-27.692
4070.000,-27.376,-28.495,-27.783
4080.000,-27.478,-28.619,-27.872
4090.000,-27.579,-28.744,-27.969
4100.000,-27.680,-28.869,-28.063
4110.000,-27.780,-28.994,-28.156
4120.000,-27.878,-29.119,-28.240
4130.000,-27.976,-29.245,-28.324
4140.000,-28.073,-29.371,-28.409
4150.000,-28.168,-29.497,-28.498
4160.000,-28.263,-29.624,-28.581
4170.000,-28.356,-29.751,-28.671
4180.000,-28.448,-29.878,-28.755
4190.000,-28.539,-30.006,-28.828
4200.000,-28.628,-30.133,-28.901
4210.000,-28.716,-30.261,-28.977
4220.000,-28.803,-30.390,-29.049
4230.000,-28.888,-30.518,-29.123
4240.000,-28.972,-30.647,-29.197
4250.000,-29.054,-30.777,-29.267
4260.000,-29.135,-30.906,-29.344
4270.000,-29.214,-31.036,-29.405
4280.000,-29.292,-31.166,-29.461
4290.000,-29.368,-31.296,-29.524
4300.000,-29.442,-31.427,-29.585
4310.000,-29.515,-31.558,-29.653
4320.000,-29.586,-31.689,-29.723
4330.000,-29.656,-31.821,-29.775
4340.000,-29.724,-31.953,-29.835
4350.000,-29.790,-32.085,-29.882
4360.000,-29.855,-32.217,-29.941
4370.000,-29.918,-32.350,-29.992
4380.000,-29.980,-32.483,-30.049
4390.000,-30.040,-32.616,-30.090
4400.000,-30.098,-32.750,-30.140
4410.000,-30.155,-32.884,-30.188
4420.000,-30.211,-33.018,-30.240
4430.000,-30.265,-33.152,-30.296
4440.000,-30.318,-33.287,-30.342
4441.000,-30.323,-33.301,-30.345
4442.000,-30.328,-33.314,-30.351
4443.000,-30.334,-33.328,-30.353
4444.000,-30.339,-33.341,-30.354
4445.000,-30.344,-33.355,-30.354
4447.045,-30.354,-33.382,-30.356
4447.906,-30.359,-33.394,-30.358
4448.234,-30.361,-33.398,-30.360
4448.337,-30.361,-33.400,-30.362
4448.492,-30.362,-33.402,-30.363
4450.557,-30.372,-33.430,-30.365
4450.851,-30.374,-33.434,-30.367
4451.504,-30.377,-33.443,-30.369
4452.709,-30.383,-33.459,-30.371
4453.102,-30.385,-33.464,-30.372
4453.240,-30.386,-33.466,-30.374
4453.993,-30.390,-33.476,-30.376
4454.409,-30.392,-33.482,-30.378
4456.041,-30.400,-33.504,-30.380
4456.251,-30.401,-33.507,-30.382
4456.440,-30.402,-33.509,-30.383
4456.448,-30.402,-33.509,-30.385
4456.606,-30.403,-33.512,-30.387
4457.354,-30.407,-33.522,-30.389
4457.449,-30.407,-33.523,-30.391
4457.717,-30.408,-33.527,-30.393
4457.798,-30.409,-33.528,-30.395
4458.395,-30.412,-33.536,-30.396
4458.609,-30.413,-33.539,-30.398
4458.731,-30.413,-33.540,-30.400
4459.704,-30.418,-33.554,-30.402
4459.823,-30.419,-33.555,-30.404
4460.208,-30.421,-33.560,-30.406
4460.563,-30.422,-33.565,-30.408
4461.468,-30.427,-33.577,-30.409
4461.774,-30.428,-33.582,-30.411
4461.837,-30.429,-33.582,-30.413
4462.404,-30.432,-33.590,-30.415
4462.524,-30.432,-33.592,-30.417
4462.833,-30.434,-33.596,-30.419
4462.948,-30.434,-33.598,-30.421
4463.080,-30.435,-33.599,-30.423
4463.157,-30.435,-33.600,-30.424
4463.174,-30.435,-33.601,-30.426
4463.875,-30.439,-33.610,-30.428
4463.881,-30.439,-33.610,-30.430
4464.338,-30.441,-33.616,-30.432
4464.749,-30.443,-33.622,-30.434
4465.138,-30.445,-33.627,-30.436
4465.196,-30.445,-33.628,-30.438
4465.252,-30.446,-33.629,-30.440
4465.295,-30.446,-33.629,-30.442
4465.373,-30.446,-33.630,-30.443
4465.385,-30.446,-33.631,-30.445
4465.826,-30.448,-33.637,-30.447
4466.343,-30.451,-33.644,-30.449
4466.719,-30.453,-33.649,-30.451
4466.908,-30.454,-33.651,-30.453
4467.327,-30.456,-33.657,-30.455
4467.380,-30.456,-33.658,-30.457
4467.503,-30.457,-33.659,-30.459
4467.576,-30.457,-33.660,-30.461
4468.026,-30.459,-33.666,-30.463
4468.163,-30.460,-33.668,-30.465
4468.163,-30.460,-33.668,-30.467
4468.472,-30.461,-33.672,-30.469
4469.059,-30.464,-33.680,-30.471
4469.317,-30.465,-33.684,-30.473
4469.393,-30.466,-33.685,-30.474
4469.669,-30.467,-33.689,-30.476
4469.872,-30.468,-33.691,-30.478
4469.979,-30.469,-33.693,-30.480
4470.521,-30.471,-33.700,-30.482
4470.799,-30.472,-33.704,-30.484
4471.246,-30.475,-33.710,-30.486
4471.587,-30.476,-33.715,-30.488
4472.152,-30.479,-33.722,-30.490
4472.919,-30.483,-33.733,-30.492
4473.778,-30.487,-33.745,-30.494
4473.964,-30.488,-33.747,-30.496
4474.078,-30.488,-33.749,-30.498
4474.861,-30.492,-33.759,-30.500
4475.062,-30.493,-33.762,-30.502
4475.359,-30.494,-33.766,-30.504
4475.656,-30.496,-33.770,-30.506
4475.767,-30.496,-33.772,-30.508
4476.160,-30.498,-33.777,-30.510
4476.754,-30.501,-33.785,-30.512
4476.921,-30.502,-33.787,-30.514
4478.560,-30.510,-33.810,-30.516
4478.670,-30.510,-33.811,-30.518
4478.868,-30.511,-33.814,-30.520
4478.878,-30.511,-33.814,-30.522
4479.085,-30.512,-33.817,-30.524
4480.259,-30.518,-33.833,-30.526
4480.268,-30.518,-33.833,-30.528
4480.997,-30.521,-33.843,-30.530
4481.624,-30.524,-33.851,-30.532
4482.193,-30.527,-33.859,-30.534
4482.450,-30.528,-33.862,-30.536
4482.541,-30.528,-33.864,-30.539
4483.099,-30.531,-33.871,-30.541
4484.271,-30.536,-33.887,-30.543
4485.043,-30.540,-33.898,-30.545
4485.954,-30.544,-33.910,-30.547
4486.328,-30.546,-33.915,-30.549
4487.409,-30.551,-33.930,-30.551
4487.539,-30.552,-33.932,-30.553
4489.218,-30.559,-33.955,-30.555
4489.316,-30.560,-33.956,-30.557
4490.877,-30.567,-33.977,-30.559
4491.044,-30.568,-33.980,-30.561
4491.244,-30.569,-33.982,-30.563
4491.905,-30.572,-33.991,-30.565
4491.945,-30.572,-33.992,-30.567
4491.964,-30.572,-33.992,-30.570
4493.372,-30.578,-34.011,-30.572
4493.871,-30.581,-34.018,-30.574
4495.226,-30.587,-34.037,-30.576
4495.429,-30.588,-34.039,-30.578
4495.534,-30.588,-34.041,-30.580
4496.019,-30.590,-34.047,-30.582
4496.085,-30.591,-34.048,-30.584
4496.123,-30.591,-34.049,-30.586
4497.085,-30.595,-34.062,-30.588
4497.178,-30.596,-34.063,-30.591
4497.319,-30.596,-34.065,-30.593
4498.833,-30.603,-34.086,-30.595
4498.980,-30.604,-34.088,-30.597
4499.041,-30.604,-34.089,-30.599
4499.738,-30.607,-34.098,-30.601
4499.896,-30.608,-34.100,-30.603
4500.633,-30.611,-34.110,-30.606
4501.209,-30.614,-34.118,-30.608
4502.396,-30.619,-34.135,-30.610
4502.454,-30.619,-34.135,-30.612
4502.477,-30.619,-34.136,-30.614
4503.073,-30.622,-34.144,-30.616
4503.497,-30.624,-34.150,-30.618
4504.307,-30.627,-34.161,-30.621
4504.751,-30.629,-34.167,-30.623
4504.835,-30.630,-34.168,-30.625
4504.954,-30.630,-34.170,-30.627
4504.962,-30.630,-34.170,-30.629
4505.414,-30.632,-34.176,-30.631
4505.616,-30.633,-34.179,-30.634
4506.625,-30.638,-34.192,-30.636
4506.932,-30.639,-34.197,-30.638
4507.964,-30.644,-34.211,-30.640
4508.465,-30.646,-34.218,-30.642
4509.150,-30.649,-34.227,-30.645
4509.986,-30.653,-34.238,-30.647
4511.806,-30.660,-34.263,-30.649
4512.417,-30.663,-34.272,-30.651
4512.496,-30.663,-34.273,-30.653
4512.524,-30.664,-34.273,-30.656
4513.481,-30.668,-34.286,-30.658
4514.562,-30.672,-34.301,-30.660
4515.480,-30.676,-34.314,-30.662
4515.601,-30.677,-34.315,-30.665
4517.850,-30.687,-34.346,-30.667
4518.682,-30.690,-34.358,-30.669
4519.359,-30.693,-34.367,-30.671
4520.199,-30.697,-34.378,-30.674
4520.924,-30.700,-34.388,-30.676
4521.193,-30.701,-34.392,-30.678
4521.302,-30.701,-34.394,-30.680
4521.415,-30.702,-34.395,-30.683
4522.097,-30.705,-34.404,-30.685
4522.470,-30.706,-34.410,-30.687
4523.015,-30.709,-34.417,-30.689
4524.042,-30.713,-34.431,-30.692
4524.125,-30.713,-34.432,-30.694
4524.311,-30.714,-34.435,-30.696
4524.493,-30.715,-34.437,-30.699
4524.561,-30.715,-34.438,-30.701
4524.670,-30.716,-34.440,-30.703
4525.140,-30.718,-34.446,-30.705
4525.398,-30.719,-34.450,-30.708
4525.780,-30.720,-34.455,-30.710
4526.782,-30.725,-34.469,-30.712
4527.241,-30.726,-34.475,-30.715
4528.404,-30.731,-34.491,-30.717
4528.651,-30.732,-34.494,-30.719
4529.647,-30.737,-34.508,-30.722
4529.817,-30.737,-34.511,-30.724
4530.562,-30.740,-34.521,-30.726
4530.729,-30.741,-34.523,-30.729
4530.773,-30.741,-34.524,-30.731
4530.787,-30.741,-34.524,-30.733
4530.956,-30.742,-34.526,-30.736
4534.136,-30.755,-34.570,-30.738
4534.320,-30.756,-34.572,-30.740
4534.857,-30.758,-34.580,-30.743
4535.156,-30.759,-34.584,-30.745
4535.755,-30.762,-34.592,-30.747
4535.947,-30.763,-34.595,-30.750
4536.534,-30.765,-34.603,-30.752
4537.102,-30.767,-34.611,-30.754
4537.840,-30.770,-34.621,-30.757
4537.918,-30.771,-34.622,-30.759
4539.366,-30.777,-34.642,-30.762
4539.394,-30.777,-34.642,-30.764
4539.692,-30.778,-34.646,-30.766
4540.775,-30.782,-34.661,-30.769
4541.518,-30.785,-34.672,-30.771
4541.639,-30.786,-34.673,-30.774
4542.620,-30.790,-34.687,-30.776
4542.712,-30.790,-34.688,-30.778
4543.725,-30.794,-34.702,-30.781
4544.711,-30.798,-34.716,-30.783
4544.848,-30.799,-34.718,-30.786
4545.257,-30.801,-34.723,-30.788
4545.270,-30.801,-34.723,-30.791
4545.941,-30.803,-34.733,-30.793
4547.770,-30.811,-34.758,-30.795
4547.934,-30.811,-34.760,-30.798
4548.299,-30.813,-34.765,-30.800
4548.967,-30.816,-34.774,-30.803
4549.094,-30.816,-34.776,-30.805
4550.988,-30.824,-34.802,-30.808
4551.630,-30.826,-34.811,-30.810
4552.171,-30.828,-34.819,-30.813
4552.270,-30.829,-34.820,-30.815
4552.719,-30.830,-34.826,-30.818
4553.195,-30.832,-34.833,-30.820
4553.439,-30.833,-34.836,-30.823
4553.613,-30.834,-34.839,-30.825
4554.252,-30.837,-34.847,-30.828
4554.947,-30.839,-34.857,-30.830
4555.994,-30.843,-34.871,-30.833
4556.631,-30.846,-34.880,-30.835
4557.746,-30.850,-34.896,-30.838
4558.029,-30.851,-34.900,-30.840
4558.214,-30.852,-34.902,-30.843
4558.911,-30.855,-34.912,-30.845
4559.064,-30.855,-34.914,-30.848
4561.492,-30.865,-34.948,-30.850
4561.519,-30.865,-34.948,-30.853
4561.664,-30.866,-34.950,-30.855
4562.015,-30.867,-34.955,-30.858
4563.416,-30.872,-34.974,-30.860
4564.966,-30.878,-34.996,-30.863
4565.111,-30.879,-34.998,-30.866
4565.383,-30.880,-35.001,-30.868
4565.837,-30.882,-35.008,-30.871
4565.966,-30.882,-35.009,-30.873
4567.933,-30.890,-35.037,-30.876
4568.243,-30.891,-35.041,-30.878
4569.707,-30.897,-35.061,-30.881
4571.351,-30.903,-35.084,-30.884
