score,lg_sf_pred,lg_sf_heur,lg_sf_real
113.000,-3.884,-4.047,-4.027
114.000,-3.923,-4.087,-4.066
115.000,-3.961,-4.126,-4.106
116.000,-4.000,-4.166,-4.145
117.000,-4.039,-4.206,-4.185
118.000,-4.078,-4.247,-4.225
119.000,-4.118,-4.287,-4.266
120.000,-4.158,-4.328,-4.306
121.000,-4.198,-4.369,-4.347
122.000,-4.238,-4.410,-4.388
123.000,-4.278,-4.452,-4.429
124.000,-4.319,-4.493,-4.471
125.000,-4.360,-4.535,-4.513
126.000,-4.401,-4.577,-4.555
127.000,-4.443,-4.620,-4.597
128.000,-4.484,-4.662,-4.639
129.000,-4.526,-4.705,-4.682
130.000,-4.568,-4.748,-4.725
131.000,-4.611,-4.792,-4.768
132.000,-4.653,-4.835,-4.812
133.000,-4.696,-4.879,-4.855
134.000,-4.739,-4.923,-4.899
135.000,-4.782,-4.967,-4.943
136.000,-4.826,-5.012,-4.988
137.000,-4.870,-5.057,-5.032
138.000,-4.914,-5.102,-5.077
139.000,-4.958,-5.147,-5.122
140.000,-5.002,-5.193,-5.168
141.000,-5.047,-5.238,-5.213
142.000,-5.092,-5.284,-5.259
143.000,-5.137,-5.330,-5.305
144.000,-5.183,-5.377,-5.351
145.000,-5.228,-5.424,-5.398
146.000,-5.274,-5.471,-5.445
147.000,-5.320,-5.518,-5.491
148.000,-5.367,-5.565,-5.539
149.000,-5.413,-5.613,-5.586
150.000,-5.460,-5.661,-5.634
151.000,-5.507,-5.709,-5.682
152.000,-5.555,-5.757,-5.730
153.000,-5.602,-5.806,-5.778
154.000,-5.650,-5.855,-5.827
155.000,-5.698,-5.904,-5.876
156.000,-5.747,-5.953,-5.925
157.000,-5.795,-6.003,-5.975
158.000,-5.844,-6.053,-6.024
159.000,-5.893,-6.103,-6.074
160.000,-5.942,-6.153,-6.124
161.000,-5.992,-6.204,-6.175
162.000,-6.042,-6.254,-6.225
163.000,-6.092,-6.305,-6.276
164.000,-6.142,-6.357,-6.327
165.000,-6.192,-6.408,-6.379
166.000,-6.243,-6.460,-6.430
167.000,-6.294,-6.512,-6.482
168.000,-6.345,-6.564,-6.534
169.000,-6.397,-6.617,-6.586
170.000,-6.448,-6.670,-6.639
171.000,-6.500,-6.723,-6.692
172.000,-6.553,-6.776,-6.745
173.000,-6.605,-6.829,-6.798
174.000,-6.658,-6.883,-6.852
175.000,-6.711,-6.937,-6.905
176.000,-6.764,-6.991,-6.960
177.000,-6.817,-7.046,-7.014
178.000,-6.871,-7.101,-7.068
179.000,-6.925,-7.156,-7.123
180.000,-6.979,-7.211,-7.178
181.000,-7.034,-7.266,-7.233
182.000,-7.088,-7.322,-7.289
183.000,-7.143,-7.378,-7.345
184.000,-7.198,-7.434,-7.401
185.000,-7.254,-7.491,-7.457
186.000,-7.309,-7.547,-7.513
187.000,-7.365,-7.604,-7.570
188.000,-7.421,-7.662,-7.627
189.000,-7.478,-7.719,-7.684
190.000,-7.534,-7.777,-7.742
191.000,-7.591,-7.835,-7.800
192.000,-7.649,-7.893,-7.858
193.000,-7.706,-7.951,-7.916
194.000,-7.764,-8.010,-7.974
195.000,-7.821,-8.069,-8.033
196.000,-7.880,-8.128,-8.092
197.000,-7.938,-8.188,-8.151
198.000,-7.997,-8.247,-8.211
199.000,-8.055,-8.307,-8.270
200.000,-8.115,-8.368,-8.330
201.000,-8.174,-8.428,-8.391
202.000,-8.234,-8.489,-8.451
203.000,-8.294,-8.550,-8.512
204.000,-8.354,-8.611,-8.573
205.000,-8.414,-8.672,-8.634
206.000,-8.475,-8.734,-8.695
207.000,-8.536,-8.796,-8.757
208.000,-8.597,-8.858,-8.819
209.000,-8.658,-8.921,-8.881
210.000,-8.720,-8.983,-8.944
211.000,-8.782,-9.046,-9.006
212.000,-8.844,-9.109,-9.069
213.000,-8.906,-9.173,-9.133
214.000,-8.969,-9.237,-9.196
215.000,-9.032,-9.301,-9.260
216.000,-9.095,-9.365,-9.324
217.000,-9.158,-9.429,-9.388
218.000,-9.222,-9.494,-9.453
219.000,-9.286,-9.559,-9.517
220.000,-9.350,-9.624,-9.582
221.000,-9.414,-9.690,-9.647
222.000,-9.479,-9.755,-9.713
223.000,-9.544,-9.821,-9.779
224.000,-9.609,-9.888,-9.845
225.000,-9.674,-9.954,-9.911
226.000,-9.740,-10.021,-9.977
227.000,-9.806,-10.088,-10.044
228.000,-9.872,-10.155,-10.111
229.000,-9.939,-10.223,-10.178
230.000,-10.005,-10.290,-10.246
231.000,-10.072,-10.358,-10.314
232.000,-10.139,-10.427,-10.382
233.000,-10.207,-10.495,-10.450
234.000,-10.274,-10.564,-10.518
235.000,-10.342,-10.633,-10.587
236.000,-10.411,-10.702,-10.656
237.000,-10.479,-10.772,-10.725
238.000,-10.548,-10.842,-10.795
239.000,-10.617,-10.912,-10.865
240.000,-10.686,-10.982,-10.935
241.000,-10.755,-11.053,-11.005
242.000,-10.825,-11.123,-11.075
243.000,-10.895,-11.195,-11.146
244.000,-10.965,-11.266,-11.217
245.000,-11.036,-11.337,-11.289
246.000,-11.106,-11.409,-11.360
247.000,-11.177,-11.481,-11.432
248.000,-11.249,-11.554,-11.504
249.000,-11.320,-11.626,-11.576
250.000,-11.392,-11.699,-11.649
251.000,-11.464,-11.772,-11.722
252.000,-11.536,-11.846,-11.795
253.000,-11.609,-11.919,-11.868
254.000,-11.682,-11.993,-11.942
255.000,-11.755,-12.067,-12.016
256.000,-11.828,-12.142,-12.090
257.000,-11.901,-12.216,-12.164
258.000,-11.975,-12.291,-12.239
259.000,-12.049,-12.366,-12.313
260.000,-12.124,-12.442,-12.389
261.000,-12.198,-12.518,-12.464
262.000,-12.273,-12.593,-12.540
263.000,-12.348,-12.670,-12.615
264.000,-12.423,-12.746,-12.692
265.000,-12.499,-12.823,-12.768
266.000,-12.575,-12.900,-12.845
267.000,-12.651,-12.977,-12.922
268.000,-12.727,-13.054,-12.999
269.000,-12.804,-13.132,-13.076
270.000,-12.881,-13.210,-13.154
271.000,-12.958,-13.288,-13.232
272.000,-13.035,-13.367,-13.310
273.000,-13.113,-13.446,-13.388
274.000,-13.191,-13.525,-13.467
275.000,-13.269,-13.604,-13.546
276.000,-13.348,-13.684,-13.625
277.000,-13.426,-13.763,-13.705
278.000,-13.505,-13.843,-13.784
279.000,-13.584,-13.924,-13.864
280.000,-13.664,-14.004,-13.945
281.000,-13.744,-14.085,-14.025
282.000,-13.823,-14.166,-14.106
283.000,-13.904,-14.248,-14.187
284.000,-13.984,-14.329,-14.268
285.000,-14.065,-14.411,-14.350
286.000,-14.146,-14.493,-14.431
287.000,-14.227,-14.575,-14.513
288.000,-14.309,-14.658,-14.596
289.000,-14.390,-14.741,-14.678
290.000,-14.473,-14.824,-14.761
291.000,-14.555,-14.908,-14.844
292.000,-14.637,-14.991,-14.927
293.000,-14.720,-15.075,-15.011
294.000,-14.803,-15.159,-15.095
295.000,-14.887,-15.244,-15.179
296.000,-14.970,-15.329,-15.263
297.000,-15.054,-15.413,-15.348
298.000,-15.138,-15.499,-15.433
299.000,-15.222,-15.584,-15.518
300.000,-15.307,-15.670,-15.603
301.000,-15.392,-15.756,-15.689
302.000,-15.477,-15.842,-15.775
303.000,-15.563,-15.929,-15.861
304.000,-15.648,-16.016,-15.947
305.000,-15.734,-16.103,-16.034
306.000,-15.820,-16.190,-16.121
307.000,-15.907,-16.277,-16.208
308.000,-15.993,-16.365,-16.296
309.000,-16.080,-16.453,-16.383
310.000,-16.168,-16.542,-16.471
311.000,-16.255,-16.630,-16.560
312.000,-16.343,-16.719,-16.648
313.000,-16.431,-16.808,-16.737
314.000,-16.519,-16.898,-16.826
315.000,-16.608,-16.987,-16.915
316.000,-16.696,-17.077,-17.004
317.000,-16.785,-17.167,-17.094
318.000,-16.875,-17.258,-17.184
319.000,-16.964,-17.349,-17.275
320.000,-17.054,-17.439,-17.365
321.000,-17.144,-17.531,-17.456
322.000,-17.234,-17.622,-17.547
323.000,-17.325,-17.714,-17.638
324.000,-17.416,-17.806,-17.730
325.000,-17.507,-17.898,-17.822
326.000,-17.598,-17.991,-17.914
327.000,-17.690,-18.083,-18.006
328.000,-17.782,-18.176,-18.099
329.000,-17.874,-18.270,-18.192
330.000,-17.967,-18.363,-18.285
331.000,-18.059,-18.457,-18.378
332.000,-18.152,-18.551,-18.472
333.000,-18.245,-18.646,-18.566
334.000,-18.339,-18.740,-18.660
335.000,-18.433,-18.835,-18.755
336.000,-18.527,-18.930,-18.849
337.000,-18.621,-19.026,-18.944
338.000,-18.715,-19.121,-19.040
339.000,-18.810,-19.217,-19.135
340.000,-18.905,-19.313,-19.231
341.000,-19.000,-19.410,-19.327
342.000,-19.096,-19.506,-19.423
343.000,-19.192,-19.603,-19.520
344.000,-19.288,-19.701,-19.616
345.000,-19.384,-19.798,-19.713
346.000,-19.481,-19.896,-19.811
347.000,-19.578,-19.994,-19.908
348.000,-19.675,-20.092,-20.006
349.000,-19.772,-20.191,-20.104
350.000,-19.870,-20.289,-20.202
351.000,-19.968,-20.389,-20.301
352.000,-20.066,-20.488,-20.400
353.000,-20.164,-20.587,-20.499
354.000,-20.263,-20.687,-20.598
355.000,-20.362,-20.787,-20.698
356.000,-20.461,-20.888,-20.798
357.000,-20.561,-20.988,-20.898
358.000,-20.660,-21.089,-20.999
359.000,-20.760,-21.190,-21.099
360.000,-20.861,-21.292,-21.200
361.000,-20.961,-21.394,-21.301
362.000,-21.062,-21.495,-21.403
363.000,-21.163,-21.598,-21.505
364.000,-21.264,-21.700,-21.607
365.000,-21.366,-21.803,-21.709
366.000,-21.468,-21.906,-21.811
367.000,-21.570,-22.009,-21.914
368.000,-21.672,-22.113,-22.017
369.000,-21.775,-22.216,-22.121
370.000,-21.878,-22.321,-22.224
371.000,-21.981,-22.425,-22.328
372.000,-22.084,-22.529,-22.432
373.000,-22.188,-22.634,-22.536
374.000,-22.292,-22.739,-22.641
375.000,-22.396,-22.845,-22.746
376.000,-22.501,-22.950,-22.851
377.000,-22.606,-23.056,-22.956
378.000,-22.711,-23.162,-23.062
379.000,-22.816,-23.269,-23.168
380.000,-22.921,-23.375,-23.274
381.000,-23.027,-23.482,-23.381
382.000,-23.133,-23.590,-23.487
383.000,-23.239,-23.697,-23.594
384.000,-23.346,-23.805,-23.701
385.000,-23.453,-23.913,-23.809
386.000,-23.560,-24.021,-23.917
387.000,-23.667,-24.130,-24.025
388.000,-23.775,-24.238,-24.133
389.000,-23.883,-24.347,-24.242
390.000,-23.991,-24.457,-24.350
391.000,-24.099,-24.566,-24.460
392.000,-24.208,-24.676,-24.569
393.000,-24.317,-24.786,-24.679
394.000,-24.426,-24.897,-24.788
395.000,-24.536,-25.007,-24.898
396.000,-24.645,-25.118,-25.008
397.000,-24.755,-25.229,-25.119
398.000,-24.866,-25.341,-25.230
399.000,-24.976,-25.452,-25.341
400.000,-25.087,-25.564,-25.453
401.000,-25.198,-25.677,-25.564
402.000,-25.309,-25.789,-25.676
403.000,-25.421,-25.902,-25.788
404.000,-25.533,-26.015,-25.901
405.000,-25.645,-26.128,-26.014
406.000,-25.757,-26.242,-26.127
407.000,-25.870,-26.356,-26.240
408.000,-25.983,-26.470,-26.353
409.000,-26.096,-26.584,-26.467
410.000,-26.209,-26.699,-26.581
411.000,-26.323,-26.813,-26.695
412.000,-26.437,-26.928,-26.810
413.000,-26.551,-27.044,-26.924
414.000,-26.666,-27.160,-27.039
415.000,-26.780,-27.275,-27.154
416.000,-26.895,-27.392,-27.270
417.000,-27.011,-27.508,-27.385
418.000,-27.126,-27.625,-27.501
419.000,-27.242,-27.742,-27.617
420.000,-27.358,-27.859,-27.734
421.000,-27.474,-27.977,-27.851
422.000,-27.591,-28.094,-27.968
423.000,-27.708,-28.212,-28.085
424.000,-27.825,-28.331,-28.203
425.000,-27.942,-28.449,-28.320
426.000,-28.060,-28.568,-28.439
427.000,-28.178,-28.687,-28.557
428.000,-28.296,-28.807,-28.676
429.000,-28.414,-28.926,-28.795
430.000,-28.533,-29.046,-28.914
431.000,-28.652,-29.166,-29.034
432.000,-28.771,-29.287,-29.155
433.000,-28.891,-29.407,-29.274
434.000,-29.010,-29.528,-29.395
435.000,-29.130,-29.649,-29.515
436.000,-29.251,-29.771,-29.635
437.000,-29.371,-29.893,-29.755
438.000,-29.492,-30.015,-29.877
439.000,-29.613,-30.137,-29.998
440.000,-29.734,-30.260,-30.120
441.000,-29.856,-30.382,-30.242
442.000,-29.978,-30.505,-30.366
443.000,-30.100,-30.629,-30.488
444.000,-30.222,-30.752,-30.610
445.000,-30.345,-30.876,-30.734
446.000,-30.468,-31.000,-30.859
447.000,-30.591,-31.125,-30.982
448.000,-30.714,-31.249,-31.106
449.000,-30.838,-31.374,-31.230
450.000,-30.962,-31.500,-31.353
451.000,-31.086,-31.625,-31.476
452.000,-31.210,-31.751,-31.600
453.000,-31.335,-31.877,-31.725
454.000,-31.460,-32.003,-31.852
455.000,-31.585,-32.130,-31.978
456.000,-31.711,-32.256,-32.104
457.000,-31.836,-32.383,-32.230
458.000,-31.962,-32.511,-32.357
459.000,-32.088,-32.638,-32.486
460.000,-32.215,-32.766,-32.610
461.000,-32.342,-32.894,-32.740
462.000,-32.469,-33.023,-32.866
463.000,-32.596,-33.151,-32.993
464.000,-32.723,-33.280,-33.122
465.000,-32.851,-33.409,-33.246
466.000,-32.979,-33.539,-33.374
467.000,-33.107,-33.669,-33.509
468.000,-33.236,-33.799,-33.634
469.000,-33.365,-33.929,-33.766
470.000,-33.494,-34.059,-33.890
471.000,-33.623,-34.190,-34.023
472.000,-33.752,-34.321,-34.151
473.000,-33.882,-34.452,-34.273
474.000,-34.012,-34.584,-34.404
475.000,-34.142,-34.716,-34.538
476.000,-34.273,-34.848,-34.673
477.000,-34.403,-34.980,-34.807
478.000,-34.534,-35.113,-34.935
479.000,-34.665,-35.246,-35.074
480.000,-34.796,-35.379,-35.207
481.000,-34.928,-35.513,-35.341
482.000,-35.060,-35.646,-35.471
483.000,-35.192,-35.780,-35.600
484.000,-35.324,-35.914,-35.738
485.000,-35.456,-36.049,-35.869
486.000,-35.589,-36.184,-36.012
487.000,-35.722,-36.319,-36.148
488.000,-35.855,-36.454,-36.286
489.000,-35.988,-36.590,-36.418
490.000,-36.121,-36.725,-36.552
491.000,-36.255,-36.862,-36.687
492.000,-36.389,-36.998,-36.816
493.000,-36.523,-37.135,-36.939
494.000,-36.657,-37.271,-37.069
495.000,-36.791,-37.409,-37.194
496.000,-36.925,-37.546,-37.338
497.000,-37.060,-37.684,-37.478
498.000,-37.194,-37.822,-37.606
499.000,-37.329,-37.960,-37.734
500.000,-37.464,-38.098,-37.840
501.000,-37.599,-38.237,-37.967
502.000,-37.734,-38.376,-38.098
503.000,-37.869,-38.516,-38.230
504.000,-38.004,-38.655,-38.376
505.000,-38.139,-38.795,-38.512
506.000,-38.275,-38.935,-38.653
507.000,-38.410,-39.075,-38.766
508.000,-38.545,-39.216,-38.905
509.000,-38.680,-39.357,-39.072
510.000,-38.815,-39.498,-39.229
511.000,-38.950,-39.640,-39.385
512.000,-39.085,-39.781,-39.553
513.000,-39.220,-39.923,-39.678
514.000,-39.354,-40.065,-39.820
515.000,-39.489,-40.208,-39.983
516.000,-39.623,-40.351,-40.093
517.000,-39.757,-40.494,-40.219
518.000,-39.891,-40.637,-40.408
519.000,-40.024,-40.781,-40.557
520.000,-40.157,-40.924,-40.669
521.000,-40.289,-41.069,-40.762
522.000,-40.421,-41.213,-40.850
522.750,-40.520,-41.321,-40.967
522.787,-40.525,-41.327,-40.978
522.876,-40.536,-41.340,-40.989
522.965,-40.548,-41.352,-41.000
522.973,-40.549,-41.354,-41.011
523.045,-40.559,-41.364,-41.023
523.097,-40.565,-41.372,-41.034
523.466,-40.614,-41.425,-41.046
523.474,-40.615,-41.426,-41.057
523.563,-40.627,-41.439,-41.069
523.607,-40.632,-41.445,-41.081
523.763,-40.653,-41.468,-41.093
523.814,-40.659,-41.476,-41.105
523.830,-40.662,-41.478,-41.117
524.288,-40.721,-41.544,-41.130
524.415,-40.738,-41.563,-41.142
524.641,-40.767,-41.595,-41.155
524.727,-40.779,-41.608,-41.167
524.866,-40.797,-41.628,-41.180
524.908,-40.802,-41.634,-41.193
524.984,-40.812,-41.645,-41.206
525.119,-40.829,-41.665,-41.219
525.136,-40.832,-41.667,-41.232
525.253,-40.847,-41.684,-41.245
525.455,-40.873,-41.714,-41.259
525.468,-40.875,-41.716,-41.272
525.736,-40.910,-41.755,-41.286
525.755,-40.912,-41.758,-41.300
525.936,-40.935,-41.784,-41.313
526.201,-40.970,-41.822,-41.328
526.531,-41.012,-41.870,-41.342
526.569,-41.017,-41.876,-41.356
527.001,-41.073,-41.939,-41.371
527.081,-41.083,-41.951,-41.385
527.087,-41.084,-41.951,-41.400
527.464,-41.132,-42.006,-41.415
527.639,-41.155,-42.032,-41.430
527.647,-41.156,-42.033,-41.445
527.657,-41.157,-42.035,-41.461
527.797,-41.175,-42.055,-41.476
528.269,-41.235,-42.124,-41.492
528.327,-41.243,-42.133,-41.508
528.406,-41.253,-42.144,-41.524
528.438,-41.257,-42.149,-41.541
528.470,-41.261,-42.153,-41.557
528.721,-41.293,-42.190,-41.574
528.840,-41.308,-42.208,-41.591
528.983,-41.326,-42.229,-41.608
529.147,-41.347,-42.253,-41.625
529.254,-41.360,-42.268,-41.642
529.487,-41.390,-42.302,-41.660
529.525,-41.395,-42.308,-41.678
529.555,-41.398,-42.312,-41.696
529.593,-41.403,-42.318,-41.715
529.751,-41.423,-42.341,-41.733
529.791,-41.428,-42.347,-41.752
529.911,-41.443,-42.364,-41.771
530.179,-41.477,-42.404,-41.791
530.315,-41.494,-42.424,-41.810
530.371,-41.501,-42.432,-41.830
530.685,-41.541,-42.478,-41.850
530.746,-41.548,-42.487,-41.871
530.794,-41.554,-42.494,-41.891
530.992,-41.579,-42.523,-41.913
530.996,-41.579,-42.524,-41.934
530.997,-41.579,-42.524,-41.956
531.187,-41.603,-42.552,-41.978
531.548,-41.648,-42.605,-42.000
531.641,-41.660,-42.619,-42.023
531.666,-41.663,-42.622,-42.046
531.680,-41.665,-42.624,-42.069
531.792,-41.678,-42.641,-42.093
531.838,-41.684,-42.648,-42.117
531.888,-41.690,-42.655,-42.142
532.216,-41.731,-42.703,-42.167
532.618,-41.781,-42.762,-42.193
533.439,-41.881,-42.883,-42.219
533.751,-41.919,-42.929,-42.245
533.984,-41.948,-42.964,-42.272
534.057,-41.957,-42.975,-42.300
534.731,-42.038,-43.074,-42.328
535.212,-42.096,-43.145,-42.356
535.379,-42.116,-43.170,-42.385
535.981,-42.188,-43.259,-42.415
536.001,-42.190,-43.262,-42.445
536.086,-42.200,-43.275,-42.476
536.416,-42.239,-43.324,-42.508
536.744,-42.278,-43.372,-42.541
537.236,-42.335,-43.446,-42.574
537.558,-42.373,-43.493,-42.608
537.625,-42.381,-43.503,-42.642
537.656,-42.384,-43.508,-42.678
538.617,-42.495,-43.651,-42.715
538.937,-42.532,-43.699,-42.752
540.409,-42.699,-43.918,-42.791
540.554,-42.715,-43.940,-42.830
542.069,-42.882,-44.167,-42.871
542.408,-42.919,-44.218,-42.913
543.063,-42.989,-44.316,-42.956
543.570,-43.043,-44.392,-43.000
543.630,-43.050,-44.401,-43.046
544.930,-43.186,-44.597,-43.093
545.490,-43.243,-44.681,-43.142
545.746,-43.269,-44.720,-43.193
546.528,-43.348,-44.838,-43.245
547.015,-43.397,-44.911,-43.300
547.362,-43.431,-44.964,-43.356
547.822,-43.476,-45.033,-43.415
549.106,-43.600,-45.228,-43.476
549.167,-43.605,-45.237,-43.541
551.371,-43.809,-45.572,-43.608
553.564,-44.000,-45.907,-43.678
554.343,-44.066,-46.026,-43.752
554.543,-44.083,-46.057,-43.830
555.616,-44.170,-46.221,-43.913
559.435,-44.463,-46.810,-44.000
559.482,-44.466,-46.817,-44.093
559.644,-44.478,-46.842,-44.193
560.578,-44.544,-46.986,-44.300
560.583,-44.545,-46.987,-44.415
568.903,-45.067,-48.284,-44.541
569.533,-45.102,-48.384,-44.678
577.150,-45.485,-49.589,-44.830
578.016,-45.525,-49.727,-45.000
606.113,-46.590,-54.313,-45.193
618.853,-47.011,-56.463,-45.415
646.326,-47.875,-61.246,-45.678
646.874,-47.891,-61.344,-46.000
687.636,-49.105,-68.820,-46.415
688.795,-49.138,-69.039,-47.000
704.211,-49.580,-71.988,-48.000
